NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK
1100016000,106,미륭미성삼호3차아파트,0,
1100016100,101,공릉동대아아파트,0,
1100016200,101,월계중앙교회,0,
1100016300,101,화랑타운아파트710동,1,
1100016400,101,경성택시,1,
1100016500,101,화랑타운아파트711동,0,
1100016600,101,장석교회,0,
1100016700,101,현대홈타운스위트2단지아파트,0,
1100016800,101,현대빌라,0,
1100016900,101,공릉1수문교차로,0,
1100017000,101,월계2교,1,
1100017100,101,밀레니엄타워,0,
1100017200,101,화랑대역,1,
1100017300,101,비선아파트,1,
1100017400,101,화랑대역폐역,0,
1100017500,102,태능현대아파트5동앞,0,
1100017600,101,지암빌딩,0,
1100017700,101,송링1길삼거리,0,
1100017800,101,송림1길둘째삼거리,0,
1100017900,101,반야빌딩,0,
1100018000,101,공릉역사거리,1,
1100018100,101,월계초교앞,1,
1100018200,101,공릉동지흥주택,0,
1100018300,102,오버레이,0,
1100018400,101,공릉동주택,0,
1100018500,101,안식일태릉교회,0,
1100018600,101,월계1단지주공아파트,1,
1100018700,101,월계공단,0,
1100018800,101,원자력병원입구,0,
1100018900,101,삼화상운,0,
1100019000,101,월계라이프아파트,0,
1100019100,101,한전노원변전소,0,
1100019200,101,원자력병원입구교차로,1,
1100019300,101,원자력병원,0,
1100019400,101,녹천초교앞교차로,0,
1100019500,101,한성빌라,0,
1100019600,103,속성변화점,0,
1100019700,101,월계119안전센타,1,
1100019800,102,충은교회,0,
1100020100,101,공릉제3동사무소,0,
1100020200,101,서울과학기술대입구교차로,1,
1100020300,101,인덕공전,1,
1100020500,101,우성빌라,1,
1100020600,104,월계2지하차도,1,
1100020800,104,월계지하차도남측,0,
1100020900,101,위례정보산업고교앞,1,
1100021000,101,염광여중앞,0,
1100021100,106,키움아이어린이집,0,
1100021200,101,신계초교,0,
1100021300,101,성천감리교회,0,
1100021400,104,하계지하차도남측,0,
1100021500,102,월계사슴아파트,1,
1100021600,101,한무리어린이공원,0,
1100021700,104,공릉지하차도남측,0,
1100021800,101,바다약국,0,
1100021900,104,월계지하차도북측,0,
1100022000,101,위례상고,0,
1100022100,101,라이프아파트,1,
1100022200,102,경기고앞길종점,0,
1100022300,101,공릉도시개발아파트1단,1,
1100022400,101,월계흥화브라운빌,1,
1100022500,101,초안교,0,
1100022600,101,하계2지구대,0,
1100022700,106,월계1교,0,
1100022800,101,월계1교,0,
1100022900,101,월계1교,0,
1100023000,104,공릉지하차도북측,0,
1100023100,104,월계1교,0,
1100023200,104,하계지하차도북측,0,
1100023300,101,인덕공고,1,
1100023400,101,현주어린이집,0,
1100023500,104,월계1교,0,
1100023600,101,청백아파트3단지,0,
1100023601,101,월계2동주민센터,0,
1100023700,101,청백아파트4단지,0,
1100023800,101,하계미성아파트,0,
1100023900,105,도봉구-노원구,0,
1100024000,104,월계1교,0,
1100024100,101,삼성시티빌103동앞,0,
1100024200,104,월계1교,0,
1100024300,101,수정교회,1,
1100024400,101,월계1교,1,
1100024500,106,월계1교교차로,0,
1100024600,101,경기기계공고,0,
1100024700,104,월계2지하차도,1,
1100024800,106,학야여울청구아파트,0,
1100024900,101,월계4치안센터,0,
1100025000,101,연지초교,1,
1100025100,101,"하계5,6단지앞교차로",1,
1100025200,104,공릉터널남측,0,
1100025300,101,미성아파트5동앞,0,
1100025400,101,유토피아빌딩,0,
1100025500,101,청구빌라4단지401동,0,
1100026000,101,하계역교차로,1,
1100026400,101,청백아파트1단지105동,1,
1100026500,104,공릉터널앞,0,
1100026600,101,선경빌라,0,
1100026800,101,코오롱연립,0,
1100026900,101,공릉터널앞교차로,1,
1100027000,101,타워빌라,1,
1100027100,101,공릉터널,1,
1100027200,101,을지병원앞교차로,1,
1100027400,101,코오롱마들마을,0,
1100027600,101,공릉터널,0,
1100027800,101,공릉터널,0,
1100027900,101,한성여객(주),1,
1100028000,101,노원자동차검사소앞교차로,1,
1100028100,101,무수동길-골마을7길삼거,0,
1100028200,101,선경아파트입구,1,
1100028300,101,건영옴니백화점앞,0,
1100028400,101,노원구민회관앞교차로,1,
1100028500,101,대진고교앞교차로,1,
1100028600,101,중계동까르프,0,
1100028700,101,삼화빌딩,1,
1100028800,101,홈플러스중계점,0,
1100028900,101,하계중,1,
1100029000,101,한신코아빌라앞,0,
1100029100,101,중계2동사무소앞,1,
1100029200,105,도봉구-노원구,0,
1100029300,101,중계동교회앞,0,
1100029400,101,중계근린공원앞교차로,1,
1100029500,101,등나무근린공원앞,0,
1100029600,101,혜성여고,1,
1100029700,101,노원시각장애인복지관,0,
1100029800,101,하계주유소,0,
1100029900,101,부녀복지관,0,
1100030000,101,노원경찰서앞교차로,1,
1100030100,101,중계그린아파트105동앞,0,
1100030200,101,중계경남아파트,1,
1100030300,101,중계그린아파트101동앞,0,
1100030500,101,고운유치원,0,
1100030600,101,서울동천학교앞,0,
1100030700,102,중계중앙교회,0,
1100030800,101,서라벌고교앞교차로,1,
1100031000,104,마들지하차도남측,0,
1100031100,101,중계시영3단지목련아파,0,
1100031200,101,당현3교,1,
1100031300,101,상계주공아파트1단지,1,
1100031600,101,중계1공단,1,
1100031900,101,녹천교앞교차로,1,
1100032100,101,중계역앞교차로,1,
1100032300,105,도봉구-노원구,0,
1100032600,101,장윤정피아노,1,
1100032700,101,대진여고교차로,1,
1100032800,101,당현1교,1,
1100032900,104,마들지하차도북측,0,
1100033000,101,노원우체국,0,
1100033100,101,녹천교,0,
1100033200,101,양지근린공원앞,1,
1100033300,101,양지근린공원앞교차로,1,
1100033500,101,상명여자중고등학교,1,
1100033600,101,양지근린공원앞,1,
1100033700,101,수암초교앞교차로,0,
1100033800,101,당현초교,0,
1100033900,101,상계백병원앞교차로,1,
1100034000,101,노해근린공원앞교차로,1,
1100034100,101,하이곤태권도장,0,
1100034200,101,당현제2교,1,
1100034400,101,을지중,1,
1100034500,101,상계23단지교차로,0,
1100034600,101,중계종합상가,0,
1100034700,101,중계제일은행,0,
1100034800,101,청구스포츠센타,0,
1100034900,101,당현2교앞교차로,1,
1100035000,101,서울벧엘교회,0,
1100035100,101,상계2-6단지교차로,1,
1100035200,101,청암고교앞교차로,1,
1100035300,101,신상중교,1,
1100035400,101,대웅빌딩,1,
1100035500,104,노원지하차도남측,0,
1100035600,101,중계우성아파트3차,0,
1100035800,101,양지교,1,
1100035900,101,양지교,0,
1100036000,101,상계한양아파트,1,
1100036100,105,도봉구-노원구,0,
1100036200,101,창동교앞교차로,1,
1100036400,101,소망교회,1,
1100036600,101,노원구청,1,
1100036700,101,새성교회,0,
1100036800,101,화랑카센타,1,
1100037000,101,상계6동우체국,1,
1100037100,101,중계벽산아파트3차,0,
1100037200,101,노원역6번출구,0,
1100037300,101,노원역5번출구,0,
1100037400,104,노원지하차도북측,0,
1100037500,101,현대증권빌딩,1,
1100037600,101,노원역7번출구,0,
1100037700,101,노원역7번출구,0,
1100037800,101,노원역,1,
1100037900,101,노원역4번출구,0,
1100038000,101,노원역4번출구,0,
1100038100,102,노원지하차도,0,
1100038200,101,"중계주공4,5단지교차로",1,
1100038300,101,덕영빌딩,1,
1100038400,101,중계중학교,0,
1100038500,101,원광초교앞교차로,1,
1100038600,101,창동차량기지국,1,
1100038700,101,노원역,0,
1100038800,101,한국통신상계,1,
1100038801,101,상계동323-18,1,
1100038900,101,노원역3번출구,0,
1100039000,101,노원재활용센타,0,
1100039100,101,노원구보건소,0,
1100039200,101,염광교,0,
1100039300,101,염광교,0,
1100039400,101,노블레스관광호텔,1,
1100039500,101,노원역앞교차로,1,
1100039600,101,"상계6,7동주민센터앞교차로",1,
1100039700,101,위성프라자,1,
1100039800,101,성임빌딩,1,
1100039801,101,노원역(서울4호선),1,
1100039900,101,찬양치과의원,1,
1100039901,101,노원역(서울4호선),0,
1100040000,101,현대쇼핑센타,1,
1100040200,101,원산빌딩,0,
1100040300,101,상계초교입구교차로,1,
1100040400,101,중계종합사회복지관교차로,0,
1100040500,101,새싹교,0,
1100040600,101,새싹교,0,
1100040700,101,삿갓봉근린공원앞교차로,1,
1100040701,101,중계동136-1,0,
1100040800,101,세일학원,0,
1100041200,101,불암교,1,
1100041300,101,진성카쎈타,0,
1100041500,101,데미안빌딩,1,
1100041600,101,동우상가,0,
1100041700,101,도봉면허시험장,1,
1100041701,101,용화여자고등학교,1,
1100041800,101,태흥약국,1,
1100042000,101,수성약국,0,
1100042100,101,상계초교앞교차로,0,
1100042300,101,백합교회,0,
1100042301,101,중계동453-21,0,
1100042400,101,상계역앞,1,
1100042500,101,상계역앞교차로,0,
1100042700,101,상계10동우체국,1,
1100042800,101,키즈위즈유치원,0,
1100042900,101,삼정의원,1,
1100043000,101,상계한의원,0,
1100043100,104,상계지하차도남측,0,
1100043300,101,성은약국,1,
1100043400,102,청암3단지아파트,0,
1100043500,101,온수골사거리,1,
1100043600,101,상계역국민은행앞,1,
1100043800,101,상계10단지앞,1,
1100043900,101,대림상계아파트상가앞,0,
1100044000,101,상계교교차로,1,
1100044100,105,도봉구-노원구,0,
1100044200,101,정진아트리움,1,
1100044400,104,상계지하차도북측,0,
1100044500,101,당고개입구오거리,1,
1100044600,101,당고개입구오거리,1,
1100044700,101,벽산빌딩,1,
1100044800,101,당고개입구오거리,0,
1100044900,101,당고개입구오거리,0,
1100045000,101,영진카센타,1,
1100045100,101,당고개입구오거리,0,
1100045300,101,상계3동사무소,1,
1100045500,101,보람한신아파트,0,
1100045600,101,주공10단지앞,0,
1100045700,101,마들역앞교차로,1,
1100045800,101,상계9동사무소,0,
1100045900,101,상계시장앞,1,
1100046100,101,털보종합카센타,1,
1100046200,101,한신3차아파트8동앞,0,
1100046300,101,L씨빌딩,0,
1100046400,101,기업은행상계지점,0,
1100046500,101,불암동아아파트,0,
1100046600,101,상계1115단지교차로,0,
1100046700,101,금호아파트,0,
1100046900,101,평화약국,0,
1100047000,101,상계11단지13단지앞교차로,1,
1100047100,101,신상계초등학교,0,
1100047200,101,삼성가전랜드,0,
1100047300,101,온곡초교앞교차로,0,
1100047400,101,삼락장로교회,0,
1100047600,101,당고개역,1,
1100047700,101,기업은행,1,
1100048000,101,상계1416단지앞교차로,1,
1100048200,101,대창센시티,0,
1100048300,101,서울상경초등학교병설유치원,0,
1100048400,101,늘푸른아파트,1,
1100048500,101,부흥빌딩,1,
1100048600,101,현대2차아파트,0,
1100048700,101,현대3차아파트,0,
1100048800,101,성불빌라,0,
1100048900,101,삼락시장,0,
1100049000,101,가나안덕,0,
1100049100,101,배밭고을,1,
1100049200,101,통일상가,1,
1100049300,101,서울상계1동우체국,1,
1100049400,101,축복교회,1,
1100049500,101,수락산역,1,
1100049600,101,수락산역,0,
1100049700,106,상계상록수아파트,0,
1100049800,106,상계문화정보도서관,0,
1100049900,101,상계두산주공1단지,0,
1100050000,101,수락산역앞교차로,1,
1100050100,106,노원교,0,
1100050200,101,대성제넥스학원,1,
1100050300,101,삼호장여관,0,
1100050400,101,예닮교회,1,
1100050500,105,도봉구-노원구,0,
1100050600,101,상계1치안센터,1,
1100050700,101,수락산우체국,0,
1100050900,103,속성변화점,0,
1100051000,101,홍파복지원앞교차로,1,
1100051100,101,수락산입구교차로,1,
1100051200,101,노원마을고가차도,1,
1100051300,106,수락지하차도,0,
1100051400,106,수락지하차도,0,
1100051500,105,노원구-의정부시,0,
1100051600,101,상도교,0,
1100051700,105,노원구-의정부시,0,
1100051800,106,수락지하차도북측,0,
1100052000,104,수락고가차도남측,0,
1100052100,101,성천교회,0,
1100052200,101,상계8동주민센터,0,
1100052300,104,한천교동측,0,
1100052400,101,하나회수산,0,
1100052500,101,흥부전놀부전,0,
1100052600,101,이연아마빌레아파트,0,
1100067800,101,범하세라믹아파트,1,
1100067900,104,덕릉터널서측,0,
1100083500,104,상도지하차도,0,
1100083700,104,상도지하차도남측,0,
1100083800,106,일성운수,0,
1100083900,101,월계동950,1,
1100084000,102,상계동1223-2,0,
1100084100,102,월계동106-3,0,
1100084200,102,월계동403-1,0,
1100084300,102,월계동777-1,0,
1100084400,103,속성변화점,0,
1100084500,102,상월초등학교,0,
1100084600,101,상계동358-27,1,
1100084700,101,상계동615-5,0,
1100084800,101,상계동327-3,0,
1100084900,105,노원구-의정부시,0,
1100085000,104,수락산터널,0,
1100085100,104,불암산터널,0,
1100085200,105,노원구-남양주시,0,
1100085300,104,담터지하차도,0,
1100085401,101,공신상회,1,
1100085501,101,동일로교차로,0,
1100085601,101,화랑대,0,
1100085701,101,슈마커,1,
1100085801,101,레드썬,1,
1100085901,101,쯔이코,0,
1110000900,101,연신내역앞교차로,1,
1110001300,101,일영송추삼거리,0,
1110001400,105,은평구-고양시덕양구,0,
1110001500,105,은평구-고양시덕양구,0,
1110001700,101,증산시장,1,
1110001800,101,수색역교차로,0,
1110001900,101,안당빌딩,0,
1110002100,101,수색교앞교차로,0,
1110002300,101,갈비마루,1,
1110002600,101,은평터널삼거리,0,
1110003200,101,서부병원앞교차로,0,
1110003600,101,그린빌라트앞삼거리,0,
1110004800,101,불광중학교,0,
1110004900,101,연신초교삼거리,0,
1110005100,101,기자촌교회장로교,0,
1110005200,101,증산교교차로,0,
1110005400,101,디지털미디어시티역5번출구,1,
1110005500,101,증산교,0,
1110005600,101,동고택시주식회사,1,
1110005700,101,증산교,0,
1110005800,101,증산교,0,
1110005900,101,청솔식당,1,
1110006000,101,삼거리인테리어세차장,0,
1110006100,101,증산3교,1,
1110006200,101,증산주유소,1,
1110006300,101,증산배수지입구,0,
1110006400,101,증산역앞교차로,1,
1110006500,101,초원주택,1,
1110006600,101,충암고교앞교차로,1,
1110006601,101,응암동648,0,
1110006602,101,응암동648,0,
1110006700,101,건강백세약국,0,
1110006800,101,알바트로스호프,1,
1110007000,104,은평터널남측,0,
1110007100,101,강이지주의원,0,
1110007200,101,응암4동새마을금고,0,
1110007300,103,속성변화점,0,
1110007400,101,한신교회앞,0,
1110007500,101,응암초교,1,
1110007600,101,파리바게뜨,0,
1110007700,101,연세치과의원,1,
1110007800,101,와산교앞,0,
1110007900,101,와산교앞교차로,1,
1110008000,101,연흥초등학교,1,
1110008100,101,덕은교교차로,1,
1110008200,101,응암오거리,0,
1110008300,101,응암오거리,0,
1110008400,104,은평터널북측,0,
1110008500,101,응암오거리,1,
1110008600,101,신사미성아파트,1,
1110008700,101,응암오거리,0,
1110008800,101,응암오거리,0,
1110008900,101,경남아파트입구,0,
1110009000,101,숭실고입구,1,
1110009100,101,크리비아,1,
1110009300,101,수색동재활용집하시설,0,
1110009400,101,시내버스공영차고지,0,
1110009500,101,은평차고지,1,
1110009600,101,신응교,1,
1110009700,101,수정APT,1,
1110009800,101,새절역앞교차로,1,
1110009900,101,시립은평병원앞교차로,0,
1110010200,101,신사초등학교,1,
1110010300,101,응암시장입구교차로,0,
1110010400,105,은평구-고양시덕양구,0,
1110010500,101,박애재가노인복지원,0,
1110010600,101,은평병원,0,
1110010700,101,마이골프랜드,1,
1110010800,101,경신카센타,1,
1110010900,101,응암제2동주민센터,0,
1110011000,101,서북교회,1,
1110011100,101,신사사거리,0,
1110011101,101,신사동고개교차로,0,
1110011200,101,수정빌라,0,
1110011300,101,신의쉐르빌,0,
1110011400,104,신사지하차도남측,0,
1110011500,101,경보빌딩,1,
1110011600,101,햇살그림어린이집,1,
1110011700,101,신사동고개,0,
1110011800,101,선진공고,1,
1110011900,101,신사동고개교차로,1,
1110012000,101,신사1치안센터,0,
1110012100,101,신사1동사무소,0,
1110012200,101,동명한의원,1,
1110012300,101,신사연세치과,0,
1110012301,101,신사동14-34,0,
1110012400,101,신사오거리,1,
1110012500,101,CJ드림시티A동,1,
1110012600,101,신사오거리,1,
1110012700,101,이마트역촌점,0,
1110012900,101,뉴코리아주유소,1,
1110013100,101,권필제동물병원,1,
1110013101,101,역촌동41-8,1,
1110013300,101,은방울미술,1,
1110013400,101,신사오거리,1,
1110013500,101,녹번역삼거리,1,
1110013501,101,녹번동23-1,0,
1110013502,101,서울은평초등학교,0,
1110013700,101,은평주유소앞,1,
1110013800,101,선학수련원,1,
1110013900,101,은평구청입구교차로,1,
1110014000,101,남전빌딩,0,
1110014200,101,서부경찰서,1,
1110014600,101,은평구청,0,
1110014700,101,역촌초교앞사거리,1,
1110014800,101,서운빌딩,1,
1110014900,101,윤엘리트학원,1,
1110014901,101,역촌동37-18,0,
1110015000,101,서부서뒤,1,
1110015100,101,선교봉사관,0,
1110015200,101,정화교회앞,0,
1110015300,101,은평문화원,1,
1110015400,101,녹번초교,1,
1110015500,101,경남아너스빌,0,
1110015501,101,구산동192-4,0,
1110015600,101,성실약국,0,
1110015700,102,서울시립서북병원,0,
1110016000,101,서북병원사거리,0,
1110016100,101,수경약국,1,
1110016200,101,미래마트,0,
1110016300,101,역말사거리,1,
1110016400,101,샹제르망,1,
1110016500,101,역촌역앞교차로,1,
1110016600,101,제일기사식당,1,
1110016700,101,은평마을,0,
1110016800,101,푸른치과의원,1,
1110016900,101,서울혁신파크교차로,1,
1110017000,101,역촌사거리,1,
1110017100,101,대조불광시장삼거리,0,
1110017200,101,예일여고,1,
1110017300,101,채유병산부인과,1,
1110017400,104,구기터널서측,0,
1110017500,101,불광역6번출구,1,
1110017600,101,수풀길주택,1,
1110017700,101,은평중,0,
1110017800,101,불광역사거리,1,
1110017900,101,대동교회,0,
1110018000,101,구산역앞교차로,1,
1110018100,101,불광전화국앞,1,
1110018200,101,불광동라비앙프라자,0,
1110018201,101,불광동242-66,0,
1110018300,101,대조초등학교앞,1,
1110018400,101,구산사거리,1,
1110018500,101,길마독사거리,1,
1110018600,101,선진종점삼거리,1,
1110018700,101,동명여고앞교차로,1,
1110018701,101,대조동227-4,0,
1110018702,101,동명여고교차로,0,
1110018800,101,우성정육점,0,
1110018900,101,세광교회,0,
1110019000,101,대조동사무소,0,
1110019100,101,예원피아노,0,
1110019200,101,하나은행연신내지점,1,
1110019300,101,불광1새마을금고,0,
1110019400,101,연신내역,0,
1110019500,101,연신내진원와이타운,0,
1110019600,101,독바위역,0,
1110019700,101,선일여고입구,0,
1110019800,101,연신내역,0,
1110019900,101,흥진빌딩,0,
1110020000,102,선일여상,0,
1110020200,101,불광지구대,1,
1110020300,101,대성고교,0,
1110020400,102,한국불교거사림,0,
1110020500,101,갈현사안경나라,0,
1110020600,101,경산빌딩,0,
1110020601,101,박석고개교차로,0,
1110020700,102,시티아파트,0,
1110020800,101,갈현1동사무소,0,
1110020900,102,개미연립,0,
1110021000,101,한일목욕탕,1,
1110021100,101,지현한방병원,0,
1110021200,101,박석고개교차로,0,
1110021201,101,진관동242-10,0,
1110021300,101,참샘예능어린이집,1,
1110021400,101,중앙빌라,0,
1110021500,101,폭포동입구교차로,0,
1110021501,101,진관동106-1,0,
1110021600,101,박석고개앞교차로,1,
1110021700,101,은평구민체육센터,1,
1110021701,101,진관동102-3,1,
1110021800,101,기자촌앞교차로,0,
1110021801,101,제각말아파트앞교차로,0,
1110021900,101,은평웹미디어고등학교,0,
1110021901,101,진관동주민센터,0,
1110021902,101,진관동81-2,1,
1110021903,101,진관동81-2,0,
1110022000,101,기자촌삼거리,0,
1110022001,101,진관동82-32,0,
1110022002,101,기자촌입구교차로,1,
1110022100,101,구파발치안센터,1,
1110022101,101,기자촌입구교차로,1,
1110022102,101,구파발역(서울3호선),1,
1110022400,101,충경사,0,
1110022401,101,진관동186-1,0,
1110022500,102,진관사,0,
1110022501,101,진관동186,0,
1110022600,101,구파발사거리,1,
1110022700,101,진관동주민센터,1,
1110022701,103,속성변화점,0,
1110022702,101,진관동60-7,0,
1110022800,101,인덕원,0,
1110022801,101,진관동186-2,0,
1110022900,101,북한산로삼거리,0,
1110023000,101,흥부가든앞삼거리,0,
1110023001,101,진관사입구교차로,1,
1110023002,101,삼천리골입구교차로,0,
1110023100,101,하나로주유소,0,
1110023101,101,진관동43-21,0,
1110023102,101,진관동53-31,1,
1110023103,101,진관동72-24,0,
1110023200,101,삼진콘크리트,0,
1110023201,101,진관동15-1,0,
1110023202,101,진관초등학교,0,
1110023300,101,일영송추사거리,0,
1110023400,101,북한산길-못자리길삼거,0,
1110023500,101,문석주택,0,
1110023600,101,북한산길-못자리새길사,0,
1110023800,101,뉴타운6단지앞삼거리,0,
1110023801,101,-,0,지번없음
1110023900,102,못자리새길종점,0,
1110024200,101,입곡삼거리,0,
1110024400,101,북한산초등학교,0,
1110024401,101,진관동289-22,0,
1110024500,101,흥국사,0,
1110024600,102,사곡교,0,
1110025000,101,북한산성입구교차로,1,
1110025200,101,덕은교서측,0,
1110025300,104,증산지하차도북측,0,
1110025400,101,증산교,0,
1110025500,104,신사지하차도북측,0,
1110032500,104,봉산터널동측,0,
1110032600,102,진관사입구교차로,0,
1110032700,101,진관동186,0,
1110032800,102,진관동171-23,0,
1110032900,102,진관동171-11,0,
1110033000,102,진관동278-1,0,
1110033100,101,진관동278-1,0,
1110033200,101,진관사입구교차로,0,
1110033300,101,진관동164-8,0,
1110033400,101,진관동164-8,0,
1110033500,101,진관동165-12,0,
1110033600,101,진관동171-23,0,
1110033700,101,진관동278-1,0,
1110033800,101,진관동278-1,0,
1110033900,102,진관동57-2,0,
1110034000,101,은빛초등학교,1,
1110034100,102,진관동45-21,0,
1110034200,102,진관동15-1,0,
1110034300,102,진관동9-1,0,
1110034400,102,진관동122-1,0,
1110034500,101,진관동108-32,0,
1110034600,102,진관동82-30,0,
1110034700,102,진관동산110-15,0,
1110034800,101,진관동81-1,0,
1110034900,101,은평메디텍고등학교,0,
1110035000,101,신도중학교,0,
1110035100,102,신도중학교,0,
1110035200,101,진관동산109-45,0,
1110035300,102,불광동산6-1,0,
1110035400,102,진관동151-26,0,
1110035500,102,진관동175-154,0,
1110035600,102,진관동345-5,0,
1110035700,102,갈현동439-5,0,
1110035800,102,불광동309-8,0,
1110035900,102,불광동643-4,0,
1110036000,102,불광동8-79,0,
1110036100,102,구산동224,0,
1110036200,101,신사동19-164,0,
1110036300,102,신사동371-3,0,
1110036400,102,신사동17-14,0,
1110036500,103,속성변화점,0,
1110036600,102,녹번동280-3,0,
1110036700,102,응암동347-1,0,
1110036800,102,응암동335-73,0,
1110036900,105,고양시덕양구-은평구,0,
1110037000,102,진관동산61-1,0,
1110037100,103,속성변화점,0,
1110037200,103,속성변화점,0,
1110037300,103,속성변화점,0,
1110037400,101,응암동1-39,0,
1110037501,103,정가네석쇠불고기앤삼겹구이,0,
1110037601,101,꿈을키우는수학교습소,1,
1110037701,101,버스정류장,1,
1110037801,101,버스정류장,1,
1110037901,102,시연사,0,
1110038001,101,포차하우스,1,
1110038101,104,박석고개힐스테이트1단지아파트,0,
1110038201,104,마고정센트레빌아파트,0,
1120000200,101,이대역앞교차로,0,
1120000201,101,북아현동354-23,0,
1120000500,101,충정로사거리,1,
1120000501,101,충정로3가26-2,0,
1120000600,101,사천교앞교차로,1,
1120000700,101,사천교교차로,1,
1120000800,106,목자와양들교회,0,
1120001000,101,홍은사거리,1,
1120001100,106,홍은IC,0,
1120001200,106,홍은IC,0,
1120001300,104,홍지문터널남측,0,
1120001500,101,명물거리교차로,0,
1120001900,101,세브란스병원입구,0,
1120002000,101,상수도사업본부교차로,1,
1120002200,101,동양하이빌,0,
1120002400,101,연희삼거리,0,
1120002500,101,가좌삼거리,0,
1120002501,101,남가좌동258-135,0,
1120002502,101,남가좌동262-238,0,
1120002600,101,연가교,0,
1120002700,101,연가교교차로,1,
1120002800,101,북가좌삼거리,1,
1120003200,101,홍남교앞교차로,0,
1120003300,101,연희지하차도,0,
1120003600,101,북가좌초교사거리,0,
1120003700,101,홍연2교앞교차로,0,
1120003900,101,명지대입구교차로,0,
1120004100,101,북가좌사거리,0,
1120004200,101,신촌역3번출구,0,
1120004300,101,신촌역2번출구,0,
1120004500,101,귀금속사거리,1,
1120004600,101,신촌역,0,
1120004700,101,무궁화상가아파트,0,
1120004701,101,대신초등학교,0,
1120004800,101,창천감리교회,1,
1120004900,101,신촌명물거리,0,
1120005000,101,신촌역,0,
1120005100,101,신촌역,0,
1120005200,101,충정로사거리,0,
1120005300,101,충정로사거리,0,
1120005400,101,세브란스병원입구,0,
1120005500,101,연세대앞교차로,1,
1120005600,101,연세대장례식장입구,1,
1120005700,101,세브란스병원입구,0,
1120005800,101,신촌민자역사,0,
1120005900,101,약희빌딩,0,
1120006000,101,창천오피스텔,1,
1120006300,101,세브란스응급실,1,
1120006400,101,SC제일은행,0,
1120006600,101,유석빌딩,1,
1120006700,101,세브란스본관,0,
1120006800,101,연희IC,0,
1120006900,101,연희IC,0,
1120007000,101,연희IC,0,
1120007100,101,연희IC,0,
1120007400,104,봉원고가차도남측,0,
1120007500,101,경기대입구교차로,1,
1120007600,101,평화연립,0,
1120007601,101,북아현동산1-482,0,
1120007700,101,인창고교앞사거리,0,
1120007701,101,냉천동20-5,0,
1120007800,101,연남임광아파트입구,0,
1120007900,101,연희IC,0,
1120008000,101,연희IC,0,
1120008100,101,서대문역8번출구,0,
1120008200,101,서대문역1번출구,0,
1120008300,102,법무사김대희사무소주차장,0,
1120008400,101,연희IC,0,
1120008500,101,서대문역,0,
1120008600,101,서대문역,0,
1120008700,101,두꺼비주유소앞,1,
1120008800,101,연세대외국어학당,0,
1120008900,102,갑을원룸,0,
1120009000,101,봉원사입구,1,
1120009200,101,기업은행연희,0,
1120009300,101,이화여대부속고교,1,
1120009400,101,롯데리아,0,
1120009401,101,교남동233-5,0,
1120009500,101,연희프라자,0,
1120009600,101,연세대학교,0,
1120009700,104,봉원고가차도북측,0,
1120009800,101,감리교신학대학교,1,
1120009900,101,사천교앞,0,
1120010000,101,금화초교앞,1,
1120010001,101,송월동145-9,0,
1120010100,101,낙원교회,1,
1120010200,101,경찰서,0,
1120010300,104,금화터널남측,0,
1120010500,101,연화아파트,0,
1120010600,101,서대문기초푸드뱅크,1,
1120010700,104,모래내지하차도북측,0,
1120010800,101,서울외국인학교,0,
1120010801,101,연희동80-6,0,
1120010900,106,연희IC,0,
1120011000,101,연희지구대,0,
1120011100,102,숲속한방랜드,0,
1120011200,106,서울남가좌1동우편취급국,0,
1120011300,101,교남동사무소,1,
1120011400,104,금화터널북측,0,
1120011500,104,현저고가차도서측,0,
1120011600,101,삼호아파트,1,
1120011700,106,연가교,0,
1120011800,101,독립문역,0,
1120011900,101,독립문역,0,
1120012000,101,독립문역,0,
1120012100,101,독립문역,0,
1120012200,101,독립문역앞교차로,1,
1120012300,102,영천사,0,
1120012400,101,독립문역,0,
1120012500,101,독립문역,0,
1120012600,101,연세대학교북문입구,1,
1120012700,101,성천교회,1,
1120012701,101,독립문역(서울3호선),0,
1120012800,102,독립문파크빌아파트,0,
1120012900,101,중암교사거리,0,
1120013000,101,증가차도육교,0,
1120013100,101,남가좌현대아파트입구,0,
1120013101,101,가재울초등학교,0,
1120013200,101,서린약국,0,
1120013300,101,홍남교,1,
1120013400,101,현대아파트,0,
1120013500,101,대림아파트,1,
1120013600,101,남경빌리지,1,
1120013700,104,연희지하차도동측,0,
1120013800,101,가좌동광교회,0,
1120013900,101,독립공원앞교차로,1,
1120014000,101,증산교앞,1,
1120014100,101,흥남제일교회,0,
1120014200,104,연희지하차도서측,0,
1120014400,101,남가좌동사거리,0,
1120014401,101,남가좌동318-4,0,
1120014402,101,남가좌동318-3,0,
1120014500,101,홍연2교,1,
1120014600,101,두산아파트앞,1,
1120014700,101,직장어린이집,1,
1120014800,101,홍연교,1,
1120014900,101,증산3교,0,
1120015000,101,현대빌라,1,
1120015200,101,명지대체육관,0,
1120015300,101,서대문구청앞교차로,0,
1120015400,101,미성미술원,1,
1120015500,101,북가좌오거리,0,
1120015600,101,홍연빌라트,1,
1120015700,101,한일빌딩,0,
1120015800,101,우방빌라,0,
1120015900,101,서대문구청앞,0,
1120016000,101,서대문구청앞,0,
